episode,x,y,z,reward
1,28.5,87.0,329.5,-1.0
1,29.5,87.0,329.5,-1.0
1,29.5,86.0,330.5,1.0
1,29.5,86.0,331.5,-1.0
1,29.5,86.0,330.5,-1.0
1,30.5,86.0,330.5,-1.0
1,30.5,86.0,329.5,-1.0
1,30.5,86.0,328.5,-1.0
1,31.5,86.0,328.5,-1.0
1,31.5,85.0,329.5,1.0
1,31.5,85.0,329.5,-1000
1,32.5,84.0,330.5,1.0
1,32.5,85.0,329.5,-3.0
1,33.5,83.0,329.5,3.0
1,33.5,83.0,329.5,-1000
1,34.5,82.0,329.5,1.0
1,35.5,80.0,329.5,3.0
1,35.5,80.0,329.5,-1000
1,35.5,79.0,330.5,1.0
1,35.5,79.0,330.5,-1000
1,36.5,78.0,330.5,1.0
1,35.5,79.0,330.5,-3.0
1,35.5,79.0,331.5,-1.0
1,35.5,78.0,332.5,1.0
1,35.5,77.0,333.5,1.0
1,36.5,75.0,333.5,3.0
1,36.5,75.0,333.5,-1000
1,36.5,75.0,333.5,-1000
1,36.5,75.0,333.5,-1000
1,36.5,75.0,333.5,-1000
1,37.5,74.0,333.5,1.0
1,37.5,74.0,333.5,-1000
1,36.5,75.0,333.5,-3.0
1,36.5,75.0,333.5,-1000
1,36.5,75.0,333.5,-1000
1,37.5,74.0,333.5,1.0
1,37.5,72.0,334.5,3.0
1,38.5,71.0,334.5,1.0
1,39.5,70.0,334.5,1.0
1,40.5,68.0,334.5,3.0
1,40.5,68.0,334.5,-1000
2,27.5,87.0,330.5,-1.0
2,26.5,87.0,330.5,-1.0
2,25.5,87.0,330.5,-1.0
2,25.5,88.0,329.5,-3.0
2,25.5,87.0,330.5,1.0
2,25.5,87.0,331.5,-1.0
2,24.5,87.0,331.5,-1.0
2,25.5,87.0,331.5,-1.0
2,25.5,87.0,332.5,-1.0
2,26.5,86.0,332.5,1.0
2,25.5,87.0,332.5,-3.0
2,25.5,87.0,333.5,-1.0
2,26.5,86.0,333.5,1.0
2,27.5,86.0,333.5,-1.0
2,27.5,86.0,332.5,-1.0
2,27.5,86.0,331.5,-1.0
2,27.5,86.0,332.5,-1.0
2,28.5,86.0,332.5,-1.0
2,28.5,86.0,331.5,-1.0
2,29.5,86.0,331.5,-1.0
2,29.5,85.0,332.5,1.0
2,29.5,85.0,333.5,-1.0
2,29.5,85.0,332.5,-1.0
2,28.5,86.0,332.5,-3.0
2,29.5,85.0,332.5,1.0
2,30.5,84.0,332.5,1.0
2,29.5,85.0,332.5,-3.0
2,29.5,85.0,333.5,-1.0
2,28.5,85.0,333.5,-1.0
2,28.5,85.0,334.5,-1.0
2,28.5,85.0,333.5,-1.0
2,28.5,85.0,334.5,-1.0
2,28.5,84.0,335.5,1.0
2,29.5,83.0,335.5,1.0
2,29.5,82.0,336.5,1.0
2,29.5,80.0,337.5,3.0
2,29.5,80.0,337.5,-1000
2,29.5,80.0,337.5,-1000
2,29.5,80.0,337.5,-1000
2,29.5,80.0,338.5,-1.0
2,29.5,80.0,338.5,-1000
2,29.5,80.0,337.5,-1.0
2,30.5,79.0,337.5,1.0
2,30.5,79.0,337.5,-1000
2,29.5,80.0,337.5,-3.0
2,30.5,79.0,337.5,1.0
2,31.5,78.0,337.5,1.0
2,31.5,78.0,337.5,-1000
2,31.5,78.0,337.5,-1000
2,32.5,76.0,337.5,3.0
2,32.5,76.0,337.5,-1000
2,32.5,76.0,337.5,-1000
2,32.5,76.0,337.5,-1000
2,32.5,76.0,337.5,-1000
2,33.5,75.0,337.5,1.0
2,32.5,76.0,337.5,-3.0
2,32.5,76.0,337.5,-1000
2,32.5,74.0,338.5,3.0
2,32.5,74.0,338.5,-1000
2,32.5,74.0,338.5,-1000
2,32.5,72.0,339.5,3.0
2,33.5,71.0,339.5,1.0
2,34.5,71.0,339.5,-1.0
2,35.5,70.0,339.5,1.0
2,36.5,69.0,339.5,1.0
2,36.5,69.0,339.5,-1000
3,28.5,86.0,331.5,1.0
3,28.5,87.0,330.5,-3.0
3,27.5,87.0,330.5,-1.0
3,27.5,86.0,331.5,1.0
3,28.5,86.0,331.5,-1.0
3,28.5,86.0,332.5,-1.0
3,28.5,86.0,331.5,-1.0
3,28.5,87.0,330.5,-3.0
3,28.5,87.0,329.5,-1.0
3,27.5,87.0,329.5,-1.0
3,27.5,87.0,329.5,-1000
3,28.5,87.0,329.5,-1.0
3,29.5,87.0,329.5,-1.0
3,29.5,87.0,328.5,-1.0
3,28.5,88.0,328.5,-3.0
3,29.5,87.0,328.5,1.0
3,30.5,86.0,328.5,1.0
3,29.5,87.0,328.5,-3.0
3,29.5,87.0,329.5,-1.0
3,29.5,86.0,330.5,1.0
3,29.5,86.0,330.5,-1000
3,29.5,86.0,331.5,-1.0
3,29.5,86.0,330.5,-1.0
3,29.5,86.0,330.5,-1000
3,29.5,86.0,330.5,-1000
3,28.5,87.0,330.5,-3.0
3,29.5,86.0,330.5,1.0
3,30.5,86.0,330.5,-1.0
3,30.5,86.0,329.5,-1.0
3,31.5,85.0,329.5,1.0
3,31.5,86.0,328.5,-3.0
3,32.5,85.0,328.5,1.0
3,33.5,84.0,328.5,1.0
3,34.5,83.0,328.5,1.0
3,33.5,84.0,328.5,-3.0
3,33.5,83.0,329.5,1.0
3,34.5,82.0,329.5,1.0
3,35.5,80.0,329.5,3.0
3,35.5,80.0,328.5,-1.0
3,35.5,80.0,328.5,-1000
3,35.5,80.0,328.5,-1000
3,35.5,80.0,329.5,-1.0
3,35.5,80.0,328.5,-1.0
3,35.5,80.0,328.5,-1000
3,36.5,79.0,328.5,1.0
3,36.5,79.0,329.5,-1.0
3,36.5,79.0,328.5,-1.0
3,37.5,78.0,328.5,1.0
3,37.5,78.0,328.5,-1000
3,37.5,78.0,328.5,-1000
3,37.5,78.0,329.5,-1.0
3,37.5,77.0,330.5,1.0
3,37.5,76.0,331.5,1.0
3,37.5,77.0,330.5,-3.0
3,38.5,76.0,330.5,1.0
3,39.5,76.0,330.5,-1.0
3,40.5,76.0,330.5,-1.0
3,40.5,72.0,329.5,-43.0
3,41.5,71.0,329.5,1.0
3,41.5,72.0,328.5,-3.0
3,41.5,72.0,328.5,-1000
3,41.5,71.0,329.5,1.0
3,41.5,72.0,328.5,-3.0
3,41.5,72.0,327.5,-1.0
3,41.5,72.0,327.5,-1000
3,41.5,72.0,328.5,-1.0
3,41.5,71.0,329.5,1.0
3,41.5,71.0,329.5,-1000
3,41.5,71.0,330.5,-1.0
3,41.5,71.0,329.5,-1.0
3,41.5,71.0,329.5,-1000
3,41.5,72.0,328.5,-3.0
3,41.5,72.0,328.5,-1000
3,41.5,72.0,327.5,-1.0
3,42.5,71.0,327.5,1.0
3,42.5,71.0,328.5,-1.0
3,41.5,72.0,328.5,-3.0
3,41.5,72.0,328.5,-1000
3,41.5,72.0,328.5,-1000
3,41.5,72.0,327.5,-1.0
3,42.5,71.0,327.5,1.0
3,42.5,71.0,327.5,-1000
3,43.5,69.0,327.5,3.0
3,43.5,69.0,327.5,-1000
4,28.5,87.0,329.5,-1.0
4,28.5,88.0,328.5,-3.0
4,28.5,88.0,327.5,-1.0
4,28.5,88.0,326.5,-1.0
4,27.5,88.0,326.5,-1.0
4,27.5,88.0,327.5,-1.0
4,27.5,88.0,326.5,-1.0
4,27.5,88.0,325.5,-1.0
4,26.5,88.0,325.5,-1.0
4,27.5,88.0,325.5,-1.0
4,27.5,88.0,325.5,-1000
4,27.5,88.0,326.5,-1.0
4,27.5,88.0,327.5,-1.0
4,28.5,88.0,327.5,-1.0
4,29.5,87.0,327.5,1.0
4,29.5,87.0,328.5,-1.0
4,29.5,87.0,329.5,-1.0
4,28.5,87.0,329.5,-1.0
4,29.5,87.0,329.5,-1.0
4,29.5,87.0,328.5,-1.0
4,28.5,88.0,328.5,-3.0
4,29.5,87.0,328.5,1.0
4,30.5,86.0,328.5,1.0
4,29.5,87.0,328.5,-3.0
4,30.5,86.0,328.5,1.0
4,30.5,86.0,329.5,-1.0
4,30.5,86.0,328.5,-1.0
4,30.5,86.0,329.5,-1.0
4,30.5,86.0,330.5,-1.0
4,30.5,85.0,331.5,1.0
4,30.5,84.0,332.5,1.0
4,29.5,85.0,332.5,-3.0
4,29.5,86.0,331.5,-3.0
4,29.5,86.0,330.5,-1.0
4,28.5,87.0,330.5,-3.0
4,28.5,87.0,329.5,-1.0
4,28.5,87.0,330.5,-1.0
4,28.5,86.0,331.5,1.0
4,28.5,86.0,332.5,-1.0
4,27.5,86.0,332.5,-1.0
4,26.5,86.0,332.5,-1.0
4,27.5,86.0,332.5,-1.0
4,26.5,86.0,332.5,-1.0
4,26.5,86.0,333.5,-1.0
4,26.5,86.0,334.5,-1.0
4,27.5,85.0,334.5,1.0
4,27.5,85.0,334.5,-1000
4,27.5,85.0,334.5,-1000
4,28.5,85.0,334.5,-1.0
4,27.5,85.0,334.5,-1.0
4,27.5,85.0,334.5,-1000
4,27.5,85.0,334.5,-1000
4,27.5,85.0,335.5,-1.0
4,26.5,85.0,335.5,-1.0
4,26.5,85.0,335.5,-1000
4,25.5,86.0,335.5,-3.0
4,25.5,86.0,336.5,-1.0
4,26.5,85.0,336.5,1.0
4,25.5,86.0,336.5,-3.0
4,25.5,86.0,335.5,-1.0
4,25.5,86.0,334.5,-1.0
4,26.5,86.0,334.5,-1.0
4,26.5,85.0,335.5,1.0
4,27.5,85.0,335.5,-1.0
4,27.5,84.0,336.5,1.0
4,28.5,83.0,336.5,1.0
4,27.5,84.0,336.5,-3.0
4,27.5,84.0,336.5,-1000
4,27.5,84.0,336.5,-1000
4,27.5,84.0,336.5,-1000
4,27.5,84.0,336.5,-1000
4,28.5,83.0,336.5,1.0
4,28.5,83.0,336.5,-1000
4,28.5,82.0,337.5,1.0
4,28.5,81.0,338.5,1.0
4,29.5,80.0,338.5,1.0
4,29.5,80.0,337.5,-1.0
4,29.5,80.0,337.5,-1000
4,29.5,80.0,337.5,-1000
4,29.5,80.0,337.5,-1000
4,30.5,79.0,337.5,1.0
4,31.5,78.0,337.5,1.0
4,31.5,77.0,338.5,1.0
4,31.5,75.0,339.5,3.0
4,32.5,72.0,339.5,5.0
4,32.5,70.0,340.5,3.0
4,33.5,70.0,340.5,-1.0
4,33.5,71.0,339.5,-3.0
4,33.5,71.0,339.5,-1000
4,33.5,71.0,339.5,-1000
4,33.5,71.0,339.5,-1000
4,33.5,70.0,340.5,1.0
4,33.5,71.0,339.5,-3.0
4,33.5,70.0,340.5,1.0
4,32.5,70.0,340.5,-1.0
4,32.5,70.0,340.5,-1000
4,32.5,70.0,340.5,-1000
4,32.5,70.0,341.5,-1.0
4,32.5,70.0,341.5,-1000
4,32.5,70.0,340.5,-1.0
4,33.5,70.0,340.5,-1.0
4,33.5,70.0,340.5,-1000
5,28.5,86.0,331.5,1.0
5,27.5,86.0,331.5,-1.0
5,27.5,87.0,330.5,-3.0
5,28.5,87.0,330.5,-1.0
5,27.5,87.0,330.5,-1.0
5,26.5,87.0,330.5,-1.0
5,27.5,87.0,330.5,-1.0
5,27.5,86.0,331.5,1.0
5,27.5,86.0,332.5,-1.0
5,27.5,86.0,331.5,-1.0
5,28.5,86.0,331.5,-1.0
5,29.5,86.0,331.5,-1.0
5,30.5,85.0,331.5,1.0
5,31.5,84.0,331.5,1.0
5,30.5,85.0,331.5,-3.0
5,30.5,85.0,331.5,-1000
5,30.5,85.0,331.5,-1000
5,31.5,84.0,331.5,1.0
5,31.5,84.0,331.5,-1000
5,30.5,85.0,331.5,-3.0
5,31.5,84.0,331.5,1.0
5,31.5,84.0,331.5,-1000
5,32.5,83.0,331.5,1.0
5,32.5,84.0,330.5,-3.0
5,33.5,83.0,330.5,1.0
5,33.5,82.0,331.5,1.0
5,33.5,82.0,331.5,-1000
5,33.5,81.0,332.5,1.0
5,34.5,79.0,332.5,3.0
5,34.5,80.0,331.5,-3.0
5,34.5,80.0,331.5,-1000
5,34.5,80.0,331.5,-1000
5,34.5,79.0,332.5,1.0
5,34.5,79.0,333.5,-1.0
5,35.5,77.0,333.5,3.0
5,35.5,78.0,332.5,-3.0
5,35.5,77.0,333.5,1.0
5,35.5,76.0,334.5,1.0
5,35.5,77.0,333.5,-3.0
5,35.5,78.0,332.5,-3.0
5,35.5,77.0,333.5,1.0
5,35.5,76.0,334.5,1.0
5,35.5,74.0,335.5,3.0
5,35.5,74.0,335.5,-1000
5,35.5,74.0,335.5,-1000
5,36.5,71.0,335.5,5.0
5,36.5,71.0,335.5,-1000
5,36.5,69.0,336.5,3.0
5,36.5,69.0,336.5,-1000
6,28.5,87.0,329.5,-1.0
6,29.5,87.0,329.5,-1.0
6,28.5,87.0,329.5,-1.0
6,27.5,87.0,329.5,-1.0
6,27.5,87.0,329.5,-1000
6,27.5,87.0,329.5,-1000
6,28.5,87.0,329.5,-1.0
6,27.5,87.0,329.5,-1.0
6,27.5,87.0,329.5,-1000
6,27.5,87.0,329.5,-1000
6,26.5,88.0,329.5,-3.0
6,26.5,88.0,328.5,-1.0
6,26.5,88.0,327.5,-1.0
6,27.5,88.0,327.5,-1.0
6,26.5,88.0,327.5,-1.0
6,25.5,88.0,327.5,-1.0
6,24.5,88.0,327.5,-1.0
6,25.5,88.0,327.5,-1.0
6,24.5,88.0,327.5,-1.0
6,25.5,88.0,327.5,-1.0
6,25.5,88.0,326.5,-1.0
6,25.5,88.0,327.5,-1.0
6,24.5,88.0,327.5,-1.0
6,23.5,88.0,327.5,-1.0
6,22.5,88.0,327.5,-1.0
6,22.5,88.0,328.5,-1.0
6,22.5,88.0,329.5,-1.0
6,21.5,88.0,329.5,-1.0
6,20.5,88.0,329.5,-1.0
6,20.5,88.0,328.5,-1.0
6,20.5,88.0,329.5,-1.0
6,20.5,88.0,330.5,-1.0
6,21.5,88.0,330.5,-1.0
6,21.5,88.0,331.5,-1.0
6,21.5,88.0,332.5,-1.0
6,21.5,88.0,333.5,-1.0
6,21.5,88.0,334.5,-1.0
6,22.5,87.0,334.5,1.0
6,22.5,87.0,335.5,-1.0
6,22.5,87.0,336.5,-1.0
6,22.5,87.0,337.5,-1.0
6,21.5,87.0,337.5,-1.0
6,22.5,87.0,337.5,-1.0
6,22.5,87.0,338.5,-1.0
6,22.5,87.0,337.5,-1.0
6,21.5,87.0,337.5,-1.0
6,21.5,87.0,337.5,-1000
6,22.5,87.0,337.5,-1.0
6,22.5,87.0,338.5,-1.0
6,21.5,87.0,338.5,-1.0
6,20.5,88.0,338.5,-3.0
6,21.5,87.0,338.5,1.0
6,20.5,88.0,338.5,-3.0
6,19.5,88.0,338.5,-1.0
6,19.5,88.0,339.5,-1.0
6,19.5,88.0,338.5,-1.0
6,20.5,88.0,338.5,-1.0
6,21.5,87.0,338.5,1.0
6,22.5,87.0,338.5,-1.0
6,22.5,87.0,337.5,-1.0
6,22.5,87.0,336.5,-1.0
6,21.5,88.0,336.5,-3.0
6,21.5,88.0,335.5,-1.0
6,21.5,88.0,336.5,-1.0
6,21.5,88.0,335.5,-1.0
6,21.5,88.0,336.5,-1.0
6,20.5,88.0,336.5,-1.0
6,20.5,88.0,337.5,-1.0
6,21.5,87.0,337.5,1.0
6,21.5,88.0,336.5,-3.0
6,22.5,87.0,336.5,1.0
6,23.5,87.0,336.5,-1.0
6,23.5,86.0,337.5,1.0
6,23.5,87.0,336.5,-3.0
6,24.5,86.0,336.5,1.0
6,25.5,86.0,336.5,-1.0
6,24.5,86.0,336.5,-1.0
6,25.5,86.0,336.5,-1.0
6,25.5,85.0,337.5,1.0
6,25.5,86.0,336.5,-3.0
6,26.5,85.0,336.5,1.0
6,25.5,86.0,336.5,-3.0
6,25.5,85.0,337.5,1.0
6,26.5,84.0,337.5,1.0
6,27.5,84.0,337.5,-1.0
6,27.5,83.0,338.5,1.0
6,27.5,81.0,339.5,3.0
6,27.5,80.0,340.5,1.0
6,27.5,81.0,339.5,-3.0
6,27.5,81.0,339.5,-1000
6,27.5,80.0,340.5,1.0
6,27.5,80.0,340.5,-1000
6,28.5,79.0,340.5,1.0
6,27.5,80.0,340.5,-3.0
6,27.5,81.0,339.5,-3.0
6,28.5,80.0,339.5,1.0
6,27.5,81.0,339.5,-3.0
6,27.5,80.0,340.5,1.0
6,27.5,81.0,339.5,-3.0
6,27.5,80.0,340.5,1.0
6,27.5,80.0,340.5,-1000
6,27.5,80.0,340.5,-1000
7,27.5,87.0,330.5,-1.0
7,27.5,86.0,331.5,1.0
7,27.5,87.0,330.5,-3.0
7,26.5,87.0,330.5,-1.0
7,26.5,87.0,331.5,-1.0
7,27.5,86.0,331.5,1.0
7,27.5,86.0,332.5,-1.0
7,27.5,86.0,331.5,-1.0
7,27.5,86.0,332.5,-1.0
7,26.5,86.0,332.5,-1.0
7,25.5,87.0,332.5,-3.0
7,24.5,87.0,332.5,-1.0
7,24.5,87.0,331.5,-1.0
7,25.5,87.0,331.5,-1.0
7,24.5,87.0,331.5,-1.0
7,25.5,87.0,331.5,-1.0
7,25.5,87.23152379758702,330.5,-1.4630475951740323
7,25.5,88.0,329.5,-3.0
7,25.5,88.0,328.5,-1.0
7,25.5,88.0,329.5,-1.0
7,25.5,87.0,330.5,1.0
7,24.5,88.0,330.5,-3.0
7,25.5,87.0,330.5,1.0
7,25.5,87.0,331.5,-1.0
7,25.5,87.0,330.5,-1.0
7,24.5,88.0,330.5,-3.0
7,25.5,87.0,330.5,1.0
7,26.5,87.0,330.5,-1.0
7,26.5,88.0,329.5,-3.0
7,26.5,87.0,330.5,1.0
7,25.5,87.0,330.5,-1.0
7,25.5,87.0,331.5,-1.0
7,26.5,87.0,331.5,-1.0
7,26.5,87.0,330.5,-1.0
7,25.5,87.0,330.5,-1.0
7,25.5,87.0,331.5,-1.0
7,25.5,87.0,332.5,-1.0
7,25.5,87.0,333.5,-1.0
7,25.5,87.0,332.5,-1.0
7,25.5,87.0,331.5,-1.0
7,24.5,87.0,331.5,-1.0
7,25.5,87.0,331.5,-1.0
7,26.5,87.0,331.5,-1.0
7,25.5,87.0,331.5,-1.0
7,25.5,87.0,330.5,-1.0
7,24.5,88.0,330.5,-3.0
7,23.5,88.0,330.5,-1.0
7,23.5,88.0,329.5,-1.0
7,24.5,88.0,329.5,-1.0
7,24.5,88.0,328.5,-1.0
7,25.5,88.0,328.5,-1.0
7,25.5,88.0,327.5,-1.0
7,25.5,88.0,326.5,-1.0
7,25.5,88.0,325.5,-1.0
7,25.5,88.0,324.5,-1.0
7,25.5,88.0,325.5,-1.0
7,25.5,88.0,324.5,-1.0
7,25.5,88.0,325.5,-1.0
7,24.5,88.0,325.5,-1.0
7,23.5,88.0,325.5,-1.0
7,23.5,88.0,324.5,-1.0
7,23.5,88.0,325.5,-1.0
7,24.5,88.0,325.5,-1.0
7,24.5,88.0,326.5,-1.0
7,24.5,88.0,327.5,-1.0
7,24.5,88.0,328.5,-1.0
7,24.5,88.0,327.5,-1.0
7,24.5,88.0,328.5,-1.0
7,24.5,88.0,329.5,-1.0
7,23.5,88.0,329.5,-1.0
7,23.5,88.0,330.5,-1.0
7,23.5,88.0,329.5,-1.0
7,22.5,88.0,329.5,-1.0
7,22.5,88.0,330.5,-1.0
7,21.5,88.0,330.5,-1.0
7,21.5,88.0,331.5,-1.0
7,22.5,88.0,331.5,-1.0
7,23.5,88.0,331.5,-1.0
7,22.5,88.0,331.5,-1.0
7,23.5,88.0,331.5,-1.0
7,24.5,87.0,331.5,1.0
7,24.5,87.0,332.5,-1.0
7,24.5,87.0,331.5,-1.0
7,24.5,87.0,332.5,-1.0
7,25.5,87.0,332.5,-1.0
7,24.5,87.0,332.5,-1.0
7,24.5,87.0,331.5,-1.0
7,24.5,87.0,332.5,-1.0
7,24.5,87.0,333.5,-1.0
7,23.5,87.0,333.5,-1.0
7,22.5,88.0,333.5,-3.0
7,22.5,88.0,332.5,-1.0
7,22.5,88.0,331.5,-1.0
7,21.5,88.0,331.5,-1.0
7,20.5,88.0,331.5,-1.0
7,21.5,88.0,331.5,-1.0
7,21.5,88.0,330.5,-1.0
7,20.5,88.0,330.5,-1.0
7,19.5,88.0,330.5,-1.0
7,20.5,88.0,330.5,-1.0
7,20.5,88.0,331.5,-1.0
7,20.5,88.0,331.5,-1000
8,28.5,86.0,331.5,1.0
8,29.5,86.0,331.5,-1.0
8,30.5,85.0,331.5,1.0
8,29.5,86.0,331.5,-3.0
8,28.5,86.0,331.5,-1.0
8,29.5,86.0,331.5,-1.0
8,29.5,85.0,332.5,1.0
8,28.5,86.0,332.5,-3.0
8,29.5,85.0,332.5,1.0
8,29.5,85.0,333.5,-1.0
8,28.5,85.0,333.5,-1.0
8,29.5,85.0,333.5,-1.0
8,29.5,85.0,332.5,-1.0
8,28.5,86.0,332.5,-3.0
8,27.5,86.0,332.5,-1.0
8,27.5,86.0,331.5,-1.0
8,28.5,86.0,331.5,-1.0
8,28.5,87.0,330.5,-3.0
8,28.5,86.0,331.5,1.0
8,27.5,86.0,331.5,-1.0
8,26.5,87.0,331.5,-3.0
8,26.5,87.0,330.5,-1.0
8,27.5,87.0,330.5,-1.0
8,27.5,86.0,331.5,1.0
8,26.5,87.0,331.5,-3.0
8,27.5,86.0,331.5,1.0
8,27.5,87.0,330.5,-3.0
8,27.5,86.0,331.5,1.0
8,27.5,87.0,330.5,-3.0
8,27.5,86.0,331.5,1.0
8,26.5,87.0,331.5,-3.0
8,25.5,87.0,331.5,-1.0
8,25.5,87.0,332.5,-1.0
8,26.5,86.0,332.5,1.0
8,25.5,87.0,332.5,-3.0
8,25.5,87.0,333.5,-1.0
8,25.5,86.0,334.5,1.0
8,26.5,86.0,334.5,-1.0
8,25.5,86.0,334.5,-1.0
8,26.5,86.0,334.5,-1.0
8,26.5,86.0,333.5,-1.0
8,26.5,86.0,332.5,-1.0
8,25.5,87.0,332.5,-3.0
8,24.5,87.0,332.5,-1.0
8,24.5,87.0,333.5,-1.0
8,24.5,87.0,334.5,-1.0
8,25.5,86.0,334.5,1.0
8,24.5,87.0,334.5,-3.0
8,24.5,86.0,335.5,1.0
8,25.5,86.0,335.5,-1.0
8,24.5,86.0,335.5,-1.0
8,24.5,87.0,334.5,-3.0
8,25.5,86.0,334.5,1.0
8,25.5,86.0,334.5,-1000
8,25.5,86.0,334.5,-1000
8,25.5,86.0,335.5,-1.0
8,24.5,86.0,335.5,-1.0
8,23.5,87.0,335.5,-3.0
8,23.5,87.0,336.5,-1.0
8,22.5,87.0,336.5,-1.0
8,23.5,87.0,336.5,-1.0
8,22.5,87.0,336.5,-1.0
8,22.5,87.0,337.5,-1.0
8,22.5,87.0,336.5,-1.0
8,23.5,87.0,336.5,-1.0
8,23.5,87.0,335.5,-1.0
8,23.5,87.0,334.5,-1.0
8,23.5,87.0,335.5,-1.0
8,23.5,87.0,336.5,-1.0
8,24.5,86.0,336.5,1.0
8,25.5,86.0,336.5,-1.0
8,25.5,85.0,337.5,1.0
8,26.5,84.0,337.5,1.0
8,26.5,84.0,338.5,-1.0
8,25.5,85.0,338.5,-3.0
8,26.5,84.0,338.5,1.0
8,26.5,84.0,337.5,-1.0
8,26.5,84.0,337.5,-1000
8,26.5,84.0,338.5,-1.0
8,26.5,83.0,339.5,1.0
8,25.5,84.0,339.5,-3.0
8,25.5,84.0,339.5,-1000
8,25.5,85.0,338.5,-3.0
8,24.5,85.0,338.5,-1.0
8,24.5,85.0,338.5,-1000
8,24.5,85.0,338.5,-1000
8,24.5,85.0,338.5,-1000
8,24.5,85.0,339.5,-1.0
8,24.5,85.0,338.5,-1.0
8,24.5,85.0,339.5,-1.0
8,24.5,85.0,338.5,-1.0
8,24.5,85.0,339.5,-1.0
8,24.5,85.0,338.5,-1.0
8,25.5,85.0,338.5,-1.0
8,25.5,85.0,337.5,-1.0
8,25.5,86.0,336.5,-3.0
8,25.5,85.0,337.5,1.0
8,25.5,85.0,338.5,-1.0
8,26.5,84.0,338.5,1.0
8,26.5,84.0,337.5,-1.0
8,26.5,84.0,337.5,-1000
8,26.5,84.0,337.5,-1000
9,27.5,87.0,330.5,-1.0
9,27.5,87.0,329.5,-1.0
9,26.5,88.0,329.5,-3.0
9,26.5,87.0,330.5,1.0
9,27.5,87.0,330.5,-1.0
9,27.5,87.0,329.5,-1.0
9,27.5,87.0,330.5,-1.0
9,27.5,86.0,331.5,1.0
9,26.5,87.0,331.5,-3.0
9,25.5,87.0,331.5,-1.0
9,25.5,87.0,330.5,-1.0
9,25.5,87.0,331.5,-1.0
9,26.5,87.0,331.5,-1.0
9,25.5,87.0,331.5,-1.0
9,24.5,87.0,331.5,-1.0
9,24.5,88.0,330.5,-3.0
9,25.5,87.0,330.5,1.0
9,26.5,87.0,330.5,-1.0
9,25.5,87.0,330.5,-1.0
9,26.5,87.0,330.5,-1.0
9,25.5,87.0,330.5,-1.0
9,25.5,87.0,331.5,-1.0
9,24.5,87.0,331.5,-1.0
9,24.5,88.0,330.5,-3.0
9,24.5,88.0,329.5,-1.0
9,24.5,88.0,330.5,-1.0
9,25.5,87.0,330.5,1.0
9,26.5,87.0,330.5,-1.0
9,27.5,87.0,330.5,-1.0
9,27.5,87.0,329.5,-1.0
9,28.5,87.0,329.5,-1.0
9,28.5,88.0,328.5,-3.0
9,28.5,88.0,327.5,-1.0
9,28.5,88.0,326.5,-1.0
9,28.5,88.0,325.5,-1.0
9,28.5,89.0,324.5,-3.0
9,29.5,88.0,324.5,1.0
9,28.5,89.0,324.5,-3.0
9,27.5,89.0,324.5,-1.0
9,26.5,88.0,324.5,1.0
9,26.5,88.0,324.5,-1000
9,26.5,88.0,324.5,-1000
9,26.5,88.0,325.5,-1.0
9,26.5,88.0,324.5,-1.0
9,26.5,88.0,323.5,-1.0
9,26.5,88.0,324.5,-1.0
9,26.5,88.0,325.5,-1.0
9,27.5,88.0,325.5,-1.0
9,28.5,88.0,325.5,-1.0
9,27.5,88.0,325.5,-1.0
9,28.5,88.0,325.5,-1.0
9,28.5,88.0,326.5,-1.0
9,27.5,88.0,326.5,-1.0
9,28.5,88.0,326.5,-1.0
9,27.5,88.0,326.5,-1.0
9,27.5,88.0,327.5,-1.0
9,28.5,88.0,327.5,-1.0
9,28.5,88.0,326.5,-1.0
9,28.5,88.0,327.5,-1.0
9,28.5,88.0,328.5,-1.0
9,28.5,88.0,327.5,-1.0
9,28.5,88.0,326.5,-1.0
9,28.5,88.0,325.5,-1.0
9,27.5,88.0,325.5,-1.0
9,26.5,88.0,325.5,-1.0
9,26.5,88.0,324.5,-1.0
9,25.5,88.0,324.5,-1.0
9,24.5,88.0,324.5,-1.0
9,24.5,88.0,325.5,-1.0
9,24.5,88.0,324.5,-1.0
9,24.5,88.0,325.5,-1.0
9,23.5,88.0,325.5,-1.0
9,24.5,88.0,325.5,-1.0
9,25.5,88.0,325.5,-1.0
9,26.5,88.0,325.5,-1.0
9,26.5,88.0,324.5,-1.0
9,26.5,88.0,324.5,-1000
9,26.5,88.0,324.5,-1000
9,26.5,88.0,325.5,-1.0
9,27.5,88.0,325.5,-1.0
9,28.5,88.0,325.5,-1.0
9,29.5,88.0,325.5,-1.0
9,29.5,88.0,324.5,-1.0
9,28.5,89.0,324.5,-3.0
9,29.5,88.0,324.5,1.0
9,29.5,88.0,325.5,-1.0
9,29.5,87.0,326.5,1.0
9,28.5,88.0,326.5,-3.0
9,28.5,88.0,327.5,-1.0
9,28.5,88.0,328.5,-1.0
9,28.5,87.0,329.5,1.0
9,27.5,87.0,329.5,-1.0
9,28.5,87.0,329.5,-1.0
9,27.5,87.0,329.5,-1.0
9,27.5,87.0,330.5,-1.0
9,28.5,87.0,330.5,-1.0
9,28.5,86.0,331.5,1.0
9,28.5,86.0,332.5,-1.0
9,28.5,85.0,333.5,1.0
9,28.5,85.0,333.5,-1000
9,28.5,85.0,334.5,-1.0
